#{"t_start": 1625370265.07341, "env_id": null}
11.96321,700,19408.223383
-26.07639,700,19444.011108
78.670966,700,19477.180214
3.629413,700,19511.354881
3.209645,700,19545.274823
-18.585961,700,19580.756691
24.552398,700,19614.782418
59.280025,700,19647.385518
-11.603254,700,19682.262655
22.941992,700,19716.894637
41.921001,700,19749.957744
51.068037,700,19783.328985
-8.385936,700,19818.688124
10.901197,700,19853.308368
124.529947,700,19886.730266
-12.71317,700,19920.440686
-3.069178,700,19954.785021
28.150563,700,19989.949591
40.11596,700,20023.355148
10.135618,700,20056.895803
18.958132,700,20092.055612
17.034504,700,20126.575745
-2.738737,700,20160.274012
30.449906,700,20193.650683
7.309873,700,20228.737066
0.73395,700,20263.349895
27.071292,700,20297.563631
-15.834041,700,20331.33677
4.330901,700,20367.458195
-2.731481,700,20401.805183
-1.252892,700,20435.509309
-15.8511,700,20469.035005
-10.02571,700,20504.254339
-3.386525,700,20538.586853
22.303942,700,20572.447769
61.08462,700,20605.495969
14.105444,700,20639.250008
18.789622,700,20676.15668
2.352156,700,20709.716684
25.495037,700,20743.074858
-6.16405,700,20776.786183
80.559568,700,20810.883844
125.499937,700,20845.211238
-1.695821,700,20878.549071
-14.081706,700,20912.172818
143.361713,700,20945.153331
152.393198,700,20980.6825
-24.866065,700,21014.857754
-32.678593,700,21048.307396
24.686701,700,21082.003573
20.342642,700,21116.102171
33.842348,700,21150.612164
138.413519,700,21183.557065
9.540856,700,21216.931127
-18.237878,700,21250.584121
36.220204,700,21285.740386
-5.587089,700,21320.215429
63.04293,700,21353.265877
-24.508318,700,21386.840033
3.82516,700,21420.992585
113.346784,700,21456.516462
19.758709,700,21490.080722
10.939437,700,21523.392765
19.1448,700,21556.956454
-9.593118,700,21591.72839
24.067228,700,21626.606899
8.88127,700,21660.196265
17.082113,700,21693.753856
-1.357791,700,21727.393342
-20.218311,700,21762.40359
11.18021,700,21796.839419
-1.002967,700,21830.587429
4.034392,700,21864.063027
70.980641,700,21897.799266
-5.950402,700,21932.71634
8.015745,700,21966.72219
-0.994562,700,22000.425095
-5.244559,700,22033.93629
-12.916686,700,22068.502328
-21.458883,700,22103.185312
-1.181172,700,22137.831883
8.359221,700,22171.165333
-33.233975,700,22205.518648
3.038405,700,22240.727286
3.161286,700,22274.46926
-5.405209,700,22308.125267
-5.96657,700,22341.601341
8.863868,700,22375.785018
37.204688,700,22410.653739
-8.10402,700,22443.971116
-26.382327,700,22477.414984
-20.021888,700,22511.617938
-2.191087,700,22546.933481
-31.792957,700,22580.658736
17.654544,700,22613.857026
-25.780246,700,22648.732316
-14.286351,700,22684.438002
28.424196,700,22718.769626
4.645313,700,22752.283965
30.040866,700,22785.830808
-25.934039,700,22820.752148
0.518343,700,22855.264047
-4.100397,700,22888.792671
30.599555,700,22922.46677
19.821358,700,22956.624338
-22.139962,700,22991.945274
1.939205,700,23026.292842
36.711889,700,23059.445278
-2.015557,700,23097.255641
37.171489,700,23131.365761
115.076616,700,23164.361574
28.188172,700,23198.030498
-8.982734,700,23233.125021
46.38039,700,23268.062713
-17.197043,700,23302.018045
22.941636,700,23335.651879
8.98327,700,23371.017576
26.666962,700,23404.287584
100.017243,700,23437.098138
-5.666463,700,23470.754602
22.964199,700,23505.911124
19.65012,700,23539.382399
-2.074324,700,23572.650306
17.580273,700,23606.213656
6.471933,700,23641.333205
29.907743,700,23674.217803
5.013742,700,23707.355853
-0.95136,700,23740.539889
-1.378185,700,23775.774498
3.211196,700,23809.381598
9.001,700,23842.753244
-5.331479,700,23876.238823
-6.224997,700,23911.572665
0.833598,700,23945.409931
-1.153978,700,23979.429805
-4.827837,700,24013.315189
10.375241,700,24048.797112
5.076343,700,24082.122912
7.39096,700,24116.203
-1.664387,700,24150.595665
36.78928,700,24187.130695
37.689166,700,24220.161273
17.362307,700,24253.636329
11.217092,700,24287.936054
27.104726,700,24322.600508
-12.104853,700,24355.78269
19.056739,700,24389.135711
2.044756,700,24423.184634
-4.568013,700,24458.912183
-7.614326,700,24492.613201
4.140378,700,24525.676244
4.960051,700,24559.078145
-0.868797,700,24594.235606
28.499983,700,24629.175035
-2.832882,700,24662.540906
0.549929,700,24696.36357
3.381364,700,24731.913708
-2.195244,700,24765.452463
4.447212,700,24799.194179
13.051287,700,24833.313869
16.823692,700,24868.608795
6.876389,700,24902.417255
3.676657,700,24936.023038
-1.052029,700,24969.669467
-4.488995,700,25005.022058
-17.952327,700,25038.493167
-15.852793,700,25071.699706
0.156754,700,25104.927459
0.631492,700,25140.330765
-17.363731,700,25173.712294
-12.083481,700,25206.987518
-7.278482,700,25240.829861
25.690917,700,25275.865342
-5.589971,700,25310.250766
23.00418,700,25343.958643
2.766576,700,25377.722313
-12.620545,700,25412.523632
-26.116966,700,25446.214272
5.058025,700,25479.744727
3.759677,700,25514.028437
4.284094,700,25549.067543
41.547139,700,25582.287123
-2.598838,700,25615.443612
-19.431768,700,25649.277522
-4.062632,700,25684.408582
-0.137166,700,25717.900758
5.564127,700,25751.891456
15.965044,700,25786.648371
45.191652,700,25822.666067
-15.963631,700,25856.374645
51.401497,700,25889.477352
7.736325,700,25922.698875
0.689734,700,25957.738339
19.59013,700,25991.543495
-8.739133,700,26024.895498
31.782574,700,26058.036881
23.564122,700,26094.341513
56.754896,700,26127.998835
-10.787522,700,26161.120986
37.446309,700,26194.001187
32.281241,700,26229.461204
135.887748,700,26263.40902
-1.272215,700,26296.733778
-13.563037,700,26330.081456
6.56247,700,26365.315835
-0.628946,700,26399.276213
6.925903,700,26432.558764
56.00205,700,26466.067098
-1.219796,700,26500.994887
9.34736,700,26537.023341
-7.08054,700,26570.726666
-0.702337,700,26604.028861
-3.821718,700,26637.842348
-15.462845,700,26673.661865
10.698396,700,26707.718493
125.917387,700,26740.449989
-7.967185,700,26774.365836
-4.894137,700,26809.577252
-4.073946,700,26843.352884
-4.216559,700,26876.721576
6.166979,700,26910.901328
-23.611091,700,26945.979923
9.241143,700,26979.507199
16.302856,700,27013.038435
-21.70279,700,27047.117142
-4.594075,700,27082.149468
-15.218226,700,27115.407828
17.010128,700,27150.929827
-2.999416,700,27186.101914
20.847748,700,27220.775218
-5.941962,700,27254.40984
-18.739289,700,27287.94043
126.466247,700,27321.808408
14.586554,700,27357.075354
-8.716026,700,27390.744314
-21.025608,700,27424.070859
-20.497827,700,27458.928821
9.788435,700,27494.820086
-0.350824,700,27529.737715
2.691712,700,27563.341708
-19.340172,700,27598.237612
15.592644,700,27632.688771
20.380272,700,27666.466878
-19.230014,700,27699.773297
-5.122534,700,27734.292152
-8.09426,700,27769.006582
-3.20642,700,27803.765122
-52.228556,700,27837.020495
-10.913,700,27872.261298
-21.767459,700,27906.385605
16.156731,700,27940.821694
6.592123,700,27974.693754
1.062052,700,28009.787723
53.357604,700,28043.240657
7.328728,700,28076.691804
2.325243,700,28110.487049
-23.357354,700,28145.926315
36.398061,700,28179.129694
-0.885009,700,28212.440186
-22.079856,700,28246.297724
-7.467067,700,28281.493393
-13.037539,700,28314.835074
-6.41336,700,28348.203155
-20.678243,700,28382.376711
-5.247258,700,28417.595481
1.562579,700,28453.504348
57.256003,700,28487.113879
-5.266944,700,28521.194011
1.206326,700,28557.615385
2.104592,700,28591.090373
20.817809,700,28626.404545
26.880927,700,28661.805423
3.729505,700,28696.213951
-1.701822,700,28730.022838
40.436635,700,28763.485244
2.939904,700,28798.231553
25.46676,700,28833.341829
13.504531,700,28867.418931
12.087973,700,28901.091805
4.43118,700,28934.738005
8.983119,700,28970.334375
-4.055129,700,29003.976017
8.683586,700,29038.411067
-3.674721,700,29072.412972
10.558819,700,29107.558989
-17.645795,700,29140.875026
-10.642268,700,29174.464823
98.105781,700,29208.771303
0.882114,700,29243.668701
-2.902988,700,29277.046373
-10.225107,700,29310.338182
-4.251571,700,29345.224794
14.800444,700,29379.5356
38.493034,700,29413.082036
118.225003,700,29446.134681
-1.196549,700,29481.372998
64.168207,700,29514.993832
4.681125,700,29548.60004
8.283369,700,29582.292298
-23.896008,700,29617.745044
4.042861,700,29651.518591
-27.947239,700,29684.807773
1.16794,700,29718.288436
-23.506358,700,29753.567166
62.785306,700,29787.222061
-14.286139,700,29820.401843
32.653193,700,29854.006036
17.031643,700,29889.866022
17.531145,700,29923.699229
8.21708,700,29957.141098
21.894539,700,29991.274418
-27.120256,700,30027.021
-6.705885,700,30060.200266
5.332554,700,30093.377073
35.358769,700,30126.931257
4.23316,700,30162.067646
7.607964,700,30195.395332
-59.185263,700,30228.66479
-21.783897,700,30262.709714
-24.756752,700,30297.727695
-24.941488,700,30331.114953
-3.30112,700,30364.972558
8.559094,700,30399.702093
5.565308,700,30434.14087
15.081533,700,30467.47911
12.175683,700,30501.063772
-3.042956,700,30535.5621
3.17573,700,30569.903758
14.210669,700,30602.972738
15.508823,700,30636.59575
-6.781884,700,30671.341703
-9.414764,700,30705.605885
8.681392,700,30738.549106
0.162407,700,30771.861992
-24.943147,700,30806.204151
-12.973969,700,30840.822457
23.456388,700,30873.730933
21.496336,700,30906.837828
-17.468413,700,30941.070492
2.354849,700,30975.974803
9.863927,700,31009.245695
6.733655,700,31042.585982
-19.089161,700,31077.367888
6.176776,700,31111.741278
7.496587,700,31145.074987
-14.845527,700,31178.882613
8.477887,700,31213.374621
-7.253422,700,31247.61696
1.60155,700,31280.826631
5.330032,700,31314.188444
-0.31302,700,31349.732803
-13.583537,700,31383.318893
94.058482,700,31416.414306
7.994413,700,31449.884601
18.579097,700,31484.737546
-8.471169,700,31518.442416
-4.756374,700,31551.885208
-12.657691,700,31585.632843
-5.410279,700,31620.948857
-24.220895,700,31654.431905
-19.284403,700,31687.868705
17.848166,700,31721.73032
10.38811,700,31756.83535
7.657707,700,31790.366668
-5.05196,700,31823.767377
-15.668131,700,31858.263013
18.619749,700,31892.817368
50.70386,700,31926.029273
31.464555,700,31959.277802
1.057035,700,31994.199788
16.276147,700,32028.513511
-19.480507,700,32061.974305
-33.434784,700,32094.998976
11.64151,700,32130.144247
12.945573,700,32163.904729
10.622712,700,32197.127662
7.379243,700,32230.819937
6.033248,700,32265.946368
25.587797,700,32299.593393
50.94344,700,32332.907925
-16.733457,700,32366.521881
10.447997,700,32401.82812
-18.29566,700,32435.442372
19.151353,700,32468.754393
-16.779704,700,32502.710614
36.348118,700,32538.108587
-1.023312,700,32571.378756
11.109482,700,32604.800741
22.412436,700,32639.034467
91.28278,700,32673.598221
11.956274,700,32706.931255
1.753011,700,32740.398376
-2.689319,700,32775.224774
-1.143625,700,32810.461585
7.488216,700,32844.00604
-26.343784,700,32878.262583
-1.836771,700,32913.194859
43.087056,700,32946.889784
35.836701,700,32980.138115
39.404583,700,33013.508413
57.212544,700,33048.035038
19.980387,700,33082.465009
2.776063,700,33115.735469
47.904163,700,33148.945494
-5.366596,700,33184.40582
35.764648,700,33218.691694
-1.725417,700,33252.415464
16.476878,700,33286.01068
-0.751133,700,33319.818809
-20.940404,700,33354.910954
-2.366398,700,33389.312891
37.288509,700,33422.791021
40.944867,700,33456.093812
-36.171328,700,33490.774667
-11.231949,700,33525.934324
2.958577,700,33559.436769
0.568051,700,33593.145002
1.688899,700,33626.954172
-5.938867,700,33661.926706
-23.395124,700,33696.299728
10.649532,700,33729.802745
3.837052,700,33763.615897
2.632319,700,33798.751663
6.819444,700,33833.704603
-1.749595,700,33867.423612
-0.51985,700,33901.105208
-14.697181,700,33935.6203
81.24412,700,33970.69135
22.200479,700,34004.062666
10.16199,700,34037.552962
-11.712028,700,34072.117507
1.04156,700,34107.585877
51.355955,700,34142.345831
14.60627,700,34175.869048
16.508492,700,34209.47213
12.962643,700,34245.013245
-23.651029,700,34278.58954
-0.150997,700,34312.355925
0.578644,700,34346.131886
6.25745,700,34383.654366
2.025374,700,34418.49111
19.774197,700,34452.125205
-22.367125,700,34486.697877
-10.748167,700,34521.204753
20.902157,700,34556.040195
1.683121,700,34589.591933
0.877693,700,34624.318752
18.775594,700,34658.328613
-0.608304,700,34693.7429
-20.078654,700,34727.415968
-37.020703,700,34760.952023
3.038789,700,34794.7482
22.459918,700,34830.043546
-1.907233,700,34864.435784
-12.060424,700,34898.341569
6.240104,700,34932.106219
39.808513,700,34967.599249
50.899393,700,35001.545397
4.962252,700,35035.029609
-4.176305,700,35067.99405
2.697399,700,35102.545121
-18.620667,700,35137.782686
4.539603,700,35172.031613
-9.053598,700,35205.697937
-42.947038,700,35240.071984
4.557677,700,35274.757785
30.219716,700,35307.925386
-9.712566,700,35341.080774
43.539427,700,35374.59235
-11.557414,700,35410.175593
1.50301,700,35444.485157
10.455764,700,35478.178027
11.354412,700,35512.021734
48.490471,700,35546.504321
0.49261,700,35582.690795
53.957648,700,35616.140062
-35.469765,700,35649.592953
9.583374,700,35683.602274
15.692609,700,35718.853958
9.204232,700,35753.306706
-31.594646,700,35787.066871
-14.96411,700,35820.762048
1.112828,700,35855.660834
-10.268124,700,35890.318898
2.562838,700,35924.033032
50.108951,700,35958.829553
35.23457,700,35993.165334
45.546255,700,36028.597111
0.098038,700,36062.168143
7.26755,700,36096.122112
38.229773,700,36129.939559
-10.71774,700,36166.550812
-3.199786,700,36202.299212
17.971308,700,36237.376947
12.145117,700,36273.566343
-51.100534,700,36309.758698
-12.326141,700,36344.968621
8.419324,700,36378.998618
0.944092,700,36414.390085
14.715608,700,36451.5528
-23.149878,700,36486.447138
35.450817,700,36521.514106
28.96636,700,36556.830238
27.199978,700,36594.002381
16.617258,700,36627.940529
-8.256483,700,36661.714754
10.770122,700,36695.016803
37.436719,700,36730.308266
-18.286885,700,36764.782144
-11.785142,700,36798.36549
31.314117,700,36831.830606
-24.507171,700,36866.273127
86.130065,700,36901.04039
59.857984,700,36934.177631
-20.81115,700,36968.008987
26.412401,700,37001.891517
4.855258,700,37037.195498
24.165377,700,37070.871956
43.027403,700,37104.273172
67.073498,700,37137.504144
33.731544,700,37172.796108
15.527759,700,37206.1036
29.226693,700,37239.556415
31.908806,700,37273.396581
4.337695,700,37308.759105
0.521101,700,37342.31735
9.130253,700,37375.69978
39.664314,700,37409.487091
123.728982,700,37443.816583
1.508656,700,37477.332714
6.452112,700,37510.795131
41.637378,700,37545.378377
-13.547008,700,37579.745899
65.697044,700,37612.863987
1.103668,700,37646.580051
21.266275,700,37681.668
33.989136,700,37717.84112
125.293659,700,37752.252969
58.651761,700,37786.708331
19.665944,700,37821.55008
40.817461,700,37856.777807
1.810867,700,37891.66975
29.069862,700,37925.475563
